title,date,article_id,url,main_topic,all_topics,authors,year
Rayleigh-B{é}nard Convection with Phase Change Close to the Critical Point,2025-03-11 08:55:48+00:00,127,http://arxiv.org/pdf/2503.08191v1,physics.flu-dyn,"['physics.flu-dyn', 'cond-mat.soft']","[arxiv.Result.Author('Valentin Mouet'), arxiv.Result.Author('Guillaume Michel'), arxiv.Result.Author('François Pétrélis'), arxiv.Result.Author('Stephan Fauve')]",2025
Optimal Space-Variant Anisotropic Tikhonov Regularization for Full Waveform Inversion of Sparse Data,2025-03-11 08:53:50+00:00,58,http://arxiv.org/pdf/2503.08187v1,math.NA,"['math.NA', 'cs.NA']","[arxiv.Result.Author('Ali Gholami'), arxiv.Result.Author('Silvia Gazzola')]",2025
Towards Synthesized and Editable Motion In-Betweening Through Part-Wise Phase Representation,2025-03-11 08:44:27+00:00,59,http://arxiv.org/pdf/2503.08180v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Minyue Dai'), arxiv.Result.Author('Jingbo Wang'), arxiv.Result.Author('Ke Fan'), arxiv.Result.Author('Bin Ji'), arxiv.Result.Author('Haoyu Zhao'), arxiv.Result.Author('Junting Dong'), arxiv.Result.Author('Bo Dai')]",2025
CQVPR: Landmark-aware Contextual Queries for Visual Place Recognition,2025-03-11 08:32:50+00:00,61,http://arxiv.org/pdf/2503.08170v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Dongyue Li'), arxiv.Result.Author('Daisuke Deguchi'), arxiv.Result.Author('Hiroshi Murase')]",2025
Dynamic Scene Reconstruction: Recent Advance in Real-time Rendering and Streaming,2025-03-11 08:29:41+00:00,63,http://arxiv.org/pdf/2503.08166v1,cs.GR,"['cs.GR', 'cs.CV']","[arxiv.Result.Author('Jiaxuan Zhu'), arxiv.Result.Author('Hao Tang')]",2025
Towards Large-scale Chemical Reaction Image Parsing via a Multimodal Large Language Model,2025-03-11 08:11:23+00:00,65,http://arxiv.org/pdf/2503.08156v1,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Yufan Chen'), arxiv.Result.Author('Ching Ting Leung'), arxiv.Result.Author('Jianwei Sun'), arxiv.Result.Author('Yong Huang'), arxiv.Result.Author('Linyan Li'), arxiv.Result.Author('Hao Chen'), arxiv.Result.Author('Hanyu Gao')]",2025
Trilinos: Enabling Scientific Computing Across Diverse Hardware Architectures at Scale,2025-03-11 07:44:20+00:00,128,http://arxiv.org/pdf/2503.08126v1,cs.MS,"['cs.MS', 'cs.NA', 'math.NA', '65-04, 65Y05', 'G.4; G.1.3']","[arxiv.Result.Author('Matthias Mayr'), arxiv.Result.Author('Alexander Heinlein'), arxiv.Result.Author('Christian Glusa'), arxiv.Result.Author('Siva Rajamanickam'), arxiv.Result.Author('Maarten Arnst'), arxiv.Result.Author('Roscoe Bartlett'), arxiv.Result.Author('Luc Berger-Vergiat'), arxiv.Result.Author('Erik Boman'), arxiv.Result.Author('Karen Devine'), arxiv.Result.Author('Graham Harper'), arxiv.Result.Author('Michael Heroux'), arxiv.Result.Author('Mark Hoemmen'), arxiv.Result.Author('Jonathan Hu'), arxiv.Result.Author('Brian Kelley'), arxiv.Result.Author('Kyungjoo Kim'), arxiv.Result.Author('Drew P. Kouri'), arxiv.Result.Author('Paul Kuberry'), arxiv.Result.Author('Kim Liegeois'), arxiv.Result.Author('Curtis C. Ober'), arxiv.Result.Author('Roger Pawlowski'), arxiv.Result.Author('Carl Pearson'), arxiv.Result.Author('Mauro Perego'), arxiv.Result.Author('Eric Phipps'), arxiv.Result.Author('Denis Ridzal'), arxiv.Result.Author('Nathan V. Roberts'), arxiv.Result.Author('Christopher Siefert'), arxiv.Result.Author('Heidi Thornquist'), arxiv.Result.Author('Romin Tomasetti'), arxiv.Result.Author('Christian R. Trott'), arxiv.Result.Author('Raymond S. Tuminaro'), arxiv.Result.Author('James M. Willenbring'), arxiv.Result.Author('Michael M. Wolf'), arxiv.Result.Author('Ichitaro Yamazaki')]",2025
STGDPM:Vessel Trajectory Prediction with Spatio-Temporal Graph Diffusion Probabilistic Model,2025-03-11 05:50:27+00:00,74,http://arxiv.org/pdf/2503.08065v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Jin Wenzhe'), arxiv.Result.Author('Tang Haina'), arxiv.Result.Author('Zhang Xudong')]",2025
MultiConIR: Towards multi-condition Information Retrieval,2025-03-11 05:02:03+00:00,129,http://arxiv.org/pdf/2503.08046v1,cs.IR,['cs.IR'],"[arxiv.Result.Author('Xuan Lu'), arxiv.Result.Author('Sifan Liu'), arxiv.Result.Author('Bochao Yin'), arxiv.Result.Author('Yongqi Li'), arxiv.Result.Author('Xinghao Chen'), arxiv.Result.Author('Hui Su'), arxiv.Result.Author('Yaohui Jin'), arxiv.Result.Author('Wenjun Zeng'), arxiv.Result.Author('Xiaoyu Shen')]",2025
In Prospect and Retrospect: Reflective Memory Management for Long-term Personalized Dialogue Agents,2025-03-11 04:15:52+00:00,80,http://arxiv.org/pdf/2503.08026v1,cs.CL,"['cs.CL', 'cs.AI']","[arxiv.Result.Author('Zhen Tan'), arxiv.Result.Author('Jun Yan'), arxiv.Result.Author('I-Hung Hsu'), arxiv.Result.Author('Rujun Han'), arxiv.Result.Author('Zifeng Wang'), arxiv.Result.Author('Long T. Le'), arxiv.Result.Author('Yiwen Song'), arxiv.Result.Author('Yanfei Chen'), arxiv.Result.Author('Hamid Palangi'), arxiv.Result.Author('George Lee'), arxiv.Result.Author('Anand Iyer'), arxiv.Result.Author('Tianlong Chen'), arxiv.Result.Author('Huan Liu'), arxiv.Result.Author('Chen-Yu Lee'), arxiv.Result.Author('Tomas Pfister')]",2025
Partial differential equation system for binarization of degraded document images,2025-03-11 03:49:42+00:00,81,http://arxiv.org/pdf/2503.08017v1,cs.CV,"['cs.CV', 'math.DS']","[arxiv.Result.Author('Youjin Liu'), arxiv.Result.Author('Yu Wang')]",2025
MoRE: Unlocking Scalability in Reinforcement Learning for Quadruped Vision-Language-Action Models,2025-03-11 03:13:45+00:00,84,http://arxiv.org/pdf/2503.08007v1,cs.RO,"['cs.RO', 'cs.AI']","[arxiv.Result.Author('Han Zhao'), arxiv.Result.Author('Wenxuan Song'), arxiv.Result.Author('Donglin Wang'), arxiv.Result.Author('Xinyang Tong'), arxiv.Result.Author('Pengxiang Ding'), arxiv.Result.Author('Xuelian Cheng'), arxiv.Result.Author('Zongyuan Ge')]",2025
LLM-Powered Knowledge Graphs for Enterprise Intelligence and Analytics,2025-03-11 02:50:45+00:00,130,http://arxiv.org/pdf/2503.07993v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Rajeev Kumar'), arxiv.Result.Author('Kumar Ishan'), arxiv.Result.Author('Harishankar Kumar'), arxiv.Result.Author('Abhinandan Singla')]",2025
Inference of Hubble constant using standard sirens and reconstructed matter density field,2025-03-11 02:04:44+00:00,86,http://arxiv.org/pdf/2503.07974v1,astro-ph.CO,"['astro-ph.CO', 'astro-ph.GA', 'gr-qc']","[arxiv.Result.Author('Supranta S. Boruah'), arxiv.Result.Author('Ghazal Geshnizjani'), arxiv.Result.Author('Guilhem Lavaux')]",2025
7ABAW-Compound Expression Recognition via Curriculum Learning,2025-03-11 01:53:34+00:00,87,http://arxiv.org/pdf/2503.07969v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Chen Liu'), arxiv.Result.Author('Feng Qiu'), arxiv.Result.Author('Wei Zhang'), arxiv.Result.Author('Lincheng Li'), arxiv.Result.Author('Dadong Wang'), arxiv.Result.Author('Xin Yu')]",2025
Code Digital Twin: Empowering LLMs with Tacit Knowledge for Complex Software Maintenance,2025-03-11 01:46:58+00:00,131,http://arxiv.org/pdf/2503.07967v1,cs.SE,['cs.SE'],"[arxiv.Result.Author('Xin Peng'), arxiv.Result.Author('Chong Wang'), arxiv.Result.Author('Mingwei Liu'), arxiv.Result.Author('Yiling Lou'), arxiv.Result.Author('Yijian Wu')]",2025
LLM-based Corroborating and Refuting Evidence Retrieval for Scientific Claim Verification,2025-03-11 00:29:50+00:00,132,http://arxiv.org/pdf/2503.07937v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Siyuan Wang'), arxiv.Result.Author('James R. Foulds'), arxiv.Result.Author('Md Osman Gani'), arxiv.Result.Author('Shimei Pan')]",2025
"Crowdsource, Crawl, or Generate? Creating SEA-VL, a Multicultural Vision-Language Dataset for Southeast Asia",2025-03-10 23:54:52+00:00,91,http://arxiv.org/pdf/2503.07920v1,cs.CV,"['cs.CV', 'cs.AI', 'cs.CL']","[arxiv.Result.Author('Samuel Cahyawijaya'), arxiv.Result.Author('Holy Lovenia'), arxiv.Result.Author('Joel Ruben Antony Moniz'), arxiv.Result.Author('Tack Hwa Wong'), arxiv.Result.Author('Mohammad Rifqi Farhansyah'), arxiv.Result.Author('Thant Thiri Maung'), arxiv.Result.Author('Frederikus Hudi'), arxiv.Result.Author('David Anugraha'), arxiv.Result.Author('Muhammad Ravi Shulthan Habibi'), arxiv.Result.Author('Muhammad Reza Qorib'), arxiv.Result.Author('Amit Agarwal'), arxiv.Result.Author('Joseph Marvin Imperial'), arxiv.Result.Author('Hitesh Laxmichand Patel'), arxiv.Result.Author('Vicky Feliren'), arxiv.Result.Author('Bahrul Ilmi Nasution'), arxiv.Result.Author('Manuel Antonio Rufino'), arxiv.Result.Author('Genta Indra Winata'), arxiv.Result.Author('Rian Adam Rajagede'), arxiv.Result.Author('Carlos Rafael Catalan'), arxiv.Result.Author('Mohamed Fazli Imam'), arxiv.Result.Author('Priyaranjan Pattnayak'), arxiv.Result.Author('Salsabila Zahirah Pranida'), arxiv.Result.Author('Kevin Pratama'), arxiv.Result.Author('Yeshil Bangera'), arxiv.Result.Author('Adisai Na-Thalang'), arxiv.Result.Author('Patricia Nicole Monderin'), arxiv.Result.Author('Yueqi Song'), arxiv.Result.Author('Christian Simon'), arxiv.Result.Author('Lynnette Hui Xian Ng'), arxiv.Result.Author(""Richardy Lobo' Sapan""), arxiv.Result.Author('Taki Hasan Rafi'), arxiv.Result.Author('Bin Wang'), arxiv.Result.Author('Supryadi'), arxiv.Result.Author('Kanyakorn Veerakanjana'), arxiv.Result.Author('Piyalitt Ittichaiwong'), arxiv.Result.Author('Matthew Theodore Roque'), arxiv.Result.Author('Karissa Vincentio'), arxiv.Result.Author('Takdanai Kreangphet'), arxiv.Result.Author('Phakphum Artkaew'), arxiv.Result.Author('Kadek Hendrawan Palgunadi'), arxiv.Result.Author('Yanzhi Yu'), arxiv.Result.Author('Rochana Prih Hastuti'), arxiv.Result.Author('William Nixon'), arxiv.Result.Author('Mithil Bangera'), arxiv.Result.Author('Adrian Xuan Wei Lim'), arxiv.Result.Author('Aye Hninn Khine'), arxiv.Result.Author('Hanif Muhammad Zhafran'), arxiv.Result.Author('Teddy Ferdinan'), arxiv.Result.Author('Audra Aurora Izzani'), arxiv.Result.Author('Ayushman Singh'), arxiv.Result.Author('Evan'), arxiv.Result.Author('Jauza Akbar Krito'), arxiv.Result.Author('Michael Anugraha'), arxiv.Result.Author('Fenal Ashokbhai Ilasariya'), arxiv.Result.Author('Haochen Li'), arxiv.Result.Author('John Amadeo Daniswara'), arxiv.Result.Author('Filbert Aurelian Tjiaranata'), arxiv.Result.Author('Eryawan Presma Yulianrifat'), arxiv.Result.Author('Can Udomcharoenchaikit'), arxiv.Result.Author('Fadil Risdian Ansori'), arxiv.Result.Author('Mahardika Krisna Ihsani'), arxiv.Result.Author('Giang Nguyen'), arxiv.Result.Author('Anab Maulana Barik'), arxiv.Result.Author('Dan John Velasco'), arxiv.Result.Author('Rifo Ahmad Genadi'), arxiv.Result.Author('Saptarshi Saha'), arxiv.Result.Author('Chengwei Wei'), arxiv.Result.Author('Isaiah Flores'), arxiv.Result.Author('Kenneth Ko Han Chen'), arxiv.Result.Author('Anjela Gail Santos'), arxiv.Result.Author('Wan Shen Lim'), arxiv.Result.Author('Kaung Si Phyo'), arxiv.Result.Author('Tim Santos'), arxiv.Result.Author('Meisyarah Dwiastuti'), arxiv.Result.Author('Jiayun Luo'), arxiv.Result.Author('Jan Christian Blaise Cruz'), arxiv.Result.Author('Ming Shan Hee'), arxiv.Result.Author('Ikhlasul Akmal Hanif'), arxiv.Result.Author('M. Alif Al Hakim'), arxiv.Result.Author(""Muhammad Rizky Sya'ban""), arxiv.Result.Author('Kun Kerdthaisong'), arxiv.Result.Author('Lester James V. Miranda'), arxiv.Result.Author('Fajri Koto'), arxiv.Result.Author('Tirana Noor Fatyanosa'), arxiv.Result.Author('Alham Fikri Aji'), arxiv.Result.Author('Jostin Jerico Rosal'), arxiv.Result.Author('Jun Kevin'), arxiv.Result.Author('Robert Wijaya'), arxiv.Result.Author('Onno P. Kampman'), arxiv.Result.Author('Ruochen Zhang'), arxiv.Result.Author('Börje F. Karlsson'), arxiv.Result.Author('Peerat Limkonchotiwat')]",2025
Painting with Words: Elevating Detailed Image Captioning with Benchmark and Alignment Learning,2025-03-10 22:53:56+00:00,96,http://arxiv.org/pdf/2503.07906v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Qinghao Ye'), arxiv.Result.Author('Xianhan Zeng'), arxiv.Result.Author('Fu Li'), arxiv.Result.Author('Chunyuan Li'), arxiv.Result.Author('Haoqi Fan')]",2025
"Datasets, Documents, and Repetitions: The Practicalities of Unequal Data Quality",2025-03-10 21:51:17+00:00,133,http://arxiv.org/pdf/2503.07879v1,cs.CL,"['cs.CL', 'cs.LG']","[arxiv.Result.Author('Alex Fang'), arxiv.Result.Author('Hadi Pouransari'), arxiv.Result.Author('Matt Jordan'), arxiv.Result.Author('Alexander Toshev'), arxiv.Result.Author('Vaishaal Shankar'), arxiv.Result.Author('Ludwig Schmidt'), arxiv.Result.Author('Tom Gunter')]",2025
Personalized Code Readability Assessment: Are We There Yet?,2025-03-10 21:37:15+00:00,134,http://arxiv.org/pdf/2503.07870v1,cs.SE,['cs.SE'],"[arxiv.Result.Author('Antonio Vitale'), arxiv.Result.Author('Emanuela Guglielmi'), arxiv.Result.Author('Rocco Oliveto'), arxiv.Result.Author('Simone Scalabrino')]",2025
Network Analysis of Uniswap: Centralization and Fragility in the Decentralized Exchange Market,2025-03-10 20:24:55+00:00,135,http://arxiv.org/pdf/2503.07834v1,cs.CE,['cs.CE'],"[arxiv.Result.Author('Tao Yan'), arxiv.Result.Author('Claudio J. Tessone')]",2025
Magnet: Multi-turn Tool-use Data Synthesis and Distillation via Graph Translation,2025-03-10 20:13:07+00:00,136,http://arxiv.org/pdf/2503.07826v1,cs.CL,['cs.CL'],"[arxiv.Result.Author('Fan Yin'), arxiv.Result.Author('Zifeng Wang'), arxiv.Result.Author('I-Hung Hsu'), arxiv.Result.Author('Jun Yan'), arxiv.Result.Author('Ke Jiang'), arxiv.Result.Author('Yanfei Chen'), arxiv.Result.Author('Jindong Gu'), arxiv.Result.Author('Long T. Le'), arxiv.Result.Author('Kai-Wei Chang'), arxiv.Result.Author('Chen-Yu Lee'), arxiv.Result.Author('Hamid Palangi'), arxiv.Result.Author('Tomas Pfister')]",2025
Efficient Neural Clause-Selection Reinforcement,2025-03-10 19:14:48+00:00,103,http://arxiv.org/pdf/2503.07792v1,cs.AI,"['cs.AI', 'cs.LO']",[arxiv.Result.Author('Martin Suda')],2025
EAZY: Eliminating Hallucinations in LVLMs by Zeroing out Hallucinatory Image Tokens,2025-03-10 18:53:39+00:00,137,http://arxiv.org/pdf/2503.07772v1,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Liwei Che'), arxiv.Result.Author('Tony Qingze Liu'), arxiv.Result.Author('Jing Jia'), arxiv.Result.Author('Weiyi Qin'), arxiv.Result.Author('Ruixiang Tang'), arxiv.Result.Author('Vladimir Pavlovic')]",2025
Talking to GDELT Through Knowledge Graphs,2025-03-10 17:48:10+00:00,110,http://arxiv.org/pdf/2503.07584v1,cs.IR,['cs.IR'],"[arxiv.Result.Author('Audun Myers'), arxiv.Result.Author('Max Vargas'), arxiv.Result.Author('Sinan G. Aksoy'), arxiv.Result.Author('Cliff Joslyn'), arxiv.Result.Author('Benjamin Wilson'), arxiv.Result.Author('Tom Grimes')]",2025
Denoising Score Distillation: From Noisy Diffusion Pretraining to One-Step High-Quality Generation,2025-03-10 17:44:46+00:00,111,http://arxiv.org/pdf/2503.07578v1,cs.LG,"['cs.LG', 'cs.AI', 'cs.CV']","[arxiv.Result.Author('Tianyu Chen'), arxiv.Result.Author('Yasi Zhang'), arxiv.Result.Author('Zhendong Wang'), arxiv.Result.Author('Ying Nian Wu'), arxiv.Result.Author('Oscar Leong'), arxiv.Result.Author('Mingyuan Zhou')]",2025
Building English ASR model with regional language support,2025-03-10 16:48:51+00:00,116,http://arxiv.org/pdf/2503.07522v1,eess.AS,"['eess.AS', 'cs.CL']","[arxiv.Result.Author('Purvi Agrawal'), arxiv.Result.Author('Vikas Joshi'), arxiv.Result.Author('Bharati Patidar'), arxiv.Result.Author('Ankur Gupta'), arxiv.Result.Author('Rupesh Kumar Mehta')]",2025
CPAny: Couple With Any Encoder to Refer Multi-Object Tracking,2025-03-10 16:38:42+00:00,117,http://arxiv.org/pdf/2503.07516v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Weize Li'), arxiv.Result.Author('Yunhao Du'), arxiv.Result.Author('Qixiang Yin'), arxiv.Result.Author('Zhicheng Zhao'), arxiv.Result.Author('Fei Su'), arxiv.Result.Author('Daqi Liu')]",2025
Plume: Scaffolding Text Composition in Dashboards,2025-03-10 16:32:52+00:00,118,http://arxiv.org/pdf/2503.07512v1,cs.HC,['cs.HC'],"[arxiv.Result.Author('Maxim Lisnic'), arxiv.Result.Author('Vidya Setlur'), arxiv.Result.Author('Nicole Sultanum')]",2025
Think Before You Segment: High-Quality Reasoning Segmentation with GPT Chain of Thoughts,2025-03-10 16:26:11+00:00,119,http://arxiv.org/pdf/2503.07503v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Shiu-hong Kao'), arxiv.Result.Author('Yu-Wing Tai'), arxiv.Result.Author('Chi-Keung Tang')]",2025
Advancing Vietnamese Information Retrieval with Learning Objective and Benchmark,2025-03-10 15:47:01+00:00,138,http://arxiv.org/pdf/2503.07470v1,cs.IR,"['cs.IR', 'cs.AI', 'cs.LG']","[arxiv.Result.Author('Phu-Vinh Nguyen'), arxiv.Result.Author('Minh-Nam Tran'), arxiv.Result.Author('Long Nguyen'), arxiv.Result.Author('Dien Dinh')]",2025
Anatomy-Aware Conditional Image-Text Retrieval,2025-03-10 15:36:49+00:00,139,http://arxiv.org/pdf/2503.07456v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Meng Zheng'), arxiv.Result.Author('Jiajin Zhang'), arxiv.Result.Author('Benjamin Planche'), arxiv.Result.Author('Zhongpai Gao'), arxiv.Result.Author('Terrence Chen'), arxiv.Result.Author('Ziyan Wu')]",2025
From Idea to Implementation: Evaluating the Influence of Large Language Models in Software Development -- An Opinion Paper,2025-03-10 15:30:05+00:00,140,http://arxiv.org/pdf/2503.07450v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Sargam Yadav'), arxiv.Result.Author('Asifa Mehmood Qureshi'), arxiv.Result.Author('Abhishek Kaushik'), arxiv.Result.Author('Shubham Sharma'), arxiv.Result.Author('Roisin Loughran'), arxiv.Result.Author('Subramaniam Kazhuparambil'), arxiv.Result.Author('Andrew Shaw'), arxiv.Result.Author('Mohammed Sabry'), arxiv.Result.Author('Niamh St John Lynch'), arxiv.Result.Author('. Nikhil Singh'), arxiv.Result.Author(""Padraic O'Hara""), arxiv.Result.Author('Pranay Jaiswal'), arxiv.Result.Author('Roshan Chandru'), arxiv.Result.Author('David Lillis')]",2025
On the completeness and reliability of visual source extraction : an examination of eight thousand data cubes by eye,2025-03-10 15:13:50+00:00,141,http://arxiv.org/pdf/2503.07430v1,astro-ph.IM,['astro-ph.IM'],[arxiv.Result.Author('Rhys Taylor')],2025
From Text to Visuals: Using LLMs to Generate Math Diagrams with Vector Graphics,2025-03-10 15:13:38+00:00,142,http://arxiv.org/pdf/2503.07429v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Jaewook Lee'), arxiv.Result.Author('Jeongah Lee'), arxiv.Result.Author('Wanyong Feng'), arxiv.Result.Author('Andrew Lan')]",2025
Floquet-engineered diode performance in a Majorana-quantum dot Josephson junction,2025-03-10 15:12:21+00:00,143,http://arxiv.org/pdf/2503.07428v1,cond-mat.mes-hall,['cond-mat.mes-hall'],"[arxiv.Result.Author('Koustav Roy'), arxiv.Result.Author('Gourab Paul'), arxiv.Result.Author('Debika Debnath'), arxiv.Result.Author('Kuntal Bhattacharyya'), arxiv.Result.Author('Saurabh Basu')]",2025
"ECNN: A Low-complex, Adjustable CNN for Industrial Pump Monitoring Using Vibration Data",2025-03-10 14:49:37+00:00,144,http://arxiv.org/pdf/2503.07401v1,eess.SP,"['eess.SP', 'cs.LG']","[arxiv.Result.Author('Jonas Ney'), arxiv.Result.Author('Norbert Wehn')]",2025
Impact of Microphone Array Mismatches to Learning-based Replay Speech Detection,2025-03-10 14:14:35+00:00,145,http://arxiv.org/pdf/2503.07357v1,eess.AS,"['eess.AS', 'eess.SP']","[arxiv.Result.Author('Michael Neri'), arxiv.Result.Author('Tuomas Virtanen')]",2025
Automated Movie Generation via Multi-Agent CoT Planning,2025-03-10 13:33:27+00:00,146,http://arxiv.org/pdf/2503.07314v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Weijia Wu'), arxiv.Result.Author('Zeyu Zhu'), arxiv.Result.Author('Mike Zheng Shou')]",2025
An Information-Theoretic Approach to Identifying Formulaic Clusters in Textual Data,2025-03-10 13:24:46+00:00,147,http://arxiv.org/pdf/2503.07303v1,cs.CL,['cs.CL'],"[arxiv.Result.Author('Gideon Yoffe'), arxiv.Result.Author('Yair Segev'), arxiv.Result.Author('Barak Sober')]",2025
Multi-Robot System for Cooperative Exploration in Unknown Environments: A Survey,2025-03-10 12:58:45+00:00,148,http://arxiv.org/pdf/2503.07278v1,cs.RO,['cs.RO'],"[arxiv.Result.Author('Chuqi Wang'), arxiv.Result.Author('Chao Yu'), arxiv.Result.Author('Xin Xu'), arxiv.Result.Author('Yuman Gao'), arxiv.Result.Author('Xinyi Yang'), arxiv.Result.Author('Wenhao Tang'), arxiv.Result.Author(""Shu'ang Yu""), arxiv.Result.Author('Yinuo Chen'), arxiv.Result.Author('Feng Gao'), arxiv.Result.Author('ZhuoZhu Jian'), arxiv.Result.Author('Xinlei Chen'), arxiv.Result.Author('Fei Gao'), arxiv.Result.Author('Boyu Zhou'), arxiv.Result.Author('Yu Wang')]",2025
Automatic Curriculum Design for Zero-Shot Human-AI Coordination,2025-03-10 12:55:31+00:00,149,http://arxiv.org/pdf/2503.07275v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Won-Sang You'), arxiv.Result.Author('Tae-Gwan Ha'), arxiv.Result.Author('Seo-Young Lee'), arxiv.Result.Author('Kyung-Joong Kim')]",2025
Control Flow-Augmented Decompiler based on Large Language Model,2025-03-10 11:52:48+00:00,150,http://arxiv.org/pdf/2503.07215v1,cs.SE,"['cs.SE', 'cs.PL']","[arxiv.Result.Author('Peipei Liu'), arxiv.Result.Author('Jian Sun'), arxiv.Result.Author('Li Chen'), arxiv.Result.Author('Zhaoteng Yan'), arxiv.Result.Author('Peizheng Zhang'), arxiv.Result.Author('Dapeng Sun'), arxiv.Result.Author('Dawei Wang'), arxiv.Result.Author('Dan Li')]",2025
Synthetic Lung X-ray Generation through Cross-Attention and Affinity Transformation,2025-03-10 11:48:26+00:00,151,http://arxiv.org/pdf/2503.07209v1,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Ruochen Pi'), arxiv.Result.Author('Lianlei Shan')]",2025
Strain and doping transfer between suspended and supported bilayer graphene,2025-03-10 11:11:33+00:00,152,http://arxiv.org/pdf/2503.07186v1,cond-mat.mes-hall,['cond-mat.mes-hall'],"[arxiv.Result.Author('Riccardo Galafassi'), arxiv.Result.Author('Fabien Vialla'), arxiv.Result.Author('V. Rajaji'), arxiv.Result.Author('Alexis Forestier'), arxiv.Result.Author('Bruno Sousa Araújo'), arxiv.Result.Author('Hatem Diaf'), arxiv.Result.Author('Natalia Del Fatti'), arxiv.Result.Author('Antonio Gomes Souza Filho'), arxiv.Result.Author('Arnaud Claudel'), arxiv.Result.Author('Laëtitia Marty'), arxiv.Result.Author('Alfonso San-Miguel')]",2025
The new Fermat-type factorization algorithm,2025-03-10 10:25:37+00:00,153,http://arxiv.org/pdf/2503.07151v1,math.GM,"['math.GM', '11Y05 (Primary) 11A51 (Secondary)']",[arxiv.Result.Author('Savino Detto')],2025
"A Comprehensive Survey of Mixture-of-Experts: Algorithms, Theory, and Applications",2025-03-10 10:08:55+00:00,154,http://arxiv.org/pdf/2503.07137v1,cs.LG,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Siyuan Mu'), arxiv.Result.Author('Sen Lin')]",2025
Finite-size corrections from the subleading magnetic scaling field for the Ising and Potts models in two dimensions,2025-03-10 09:46:34+00:00,155,http://arxiv.org/pdf/2503.07117v1,cond-mat.stat-mech,['cond-mat.stat-mech'],"[arxiv.Result.Author('Yihao Xu'), arxiv.Result.Author('Jesús Salas'), arxiv.Result.Author('Youjin Deng')]",2025
Explainable Android Malware Detection and Malicious Code Localization Using Graph Attention,2025-03-10 09:33:37+00:00,156,http://arxiv.org/pdf/2503.07109v1,cs.CR,['cs.CR'],"[arxiv.Result.Author('Merve Cigdem Ipek'), arxiv.Result.Author('Sevil Sen')]",2025
Quantizing Large Language Models for Code Generation: A Differentiated Replication,2025-03-10 09:26:08+00:00,157,http://arxiv.org/pdf/2503.07103v1,cs.SE,['cs.SE'],"[arxiv.Result.Author('Alessandro Giagnorio'), arxiv.Result.Author('Antonio Mastropaolo'), arxiv.Result.Author('Saima Afrin'), arxiv.Result.Author('Massimiliano Di Penta'), arxiv.Result.Author('Gabriele Bavota')]",2025
Weak Supervision for Improved Precision in Search Systems,2025-03-10 08:06:30+00:00,158,http://arxiv.org/pdf/2503.07025v1,cs.IR,"['cs.IR', 'cs.AI', 'cs.LG']",[arxiv.Result.Author('Sriram Vasudevan')],2025
Toward Multi-Session Personalized Conversation: A Large-Scale Dataset and Hierarchical Tree Framework for Implicit Reasoning,2025-03-10 07:59:41+00:00,159,http://arxiv.org/pdf/2503.07018v1,cs.CL,['cs.CL'],"[arxiv.Result.Author('Xintong Li'), arxiv.Result.Author('Jalend Bantupalli'), arxiv.Result.Author('Ria Dharmani'), arxiv.Result.Author('Yuwei Zhang'), arxiv.Result.Author('Jingbo Shang')]",2025
ProjectEval: A Benchmark for Programming Agents Automated Evaluation on Project-Level Code Generation,2025-03-10 07:47:27+00:00,160,http://arxiv.org/pdf/2503.07010v1,cs.SE,"['cs.SE', 'cs.CL']","[arxiv.Result.Author('Kaiyuan Liu'), arxiv.Result.Author('Youcheng Pan'), arxiv.Result.Author('Jing Li'), arxiv.Result.Author('Daojing He'), arxiv.Result.Author('Yang Xiang'), arxiv.Result.Author('Yexing Du'), arxiv.Result.Author('Tianrun Gao')]",2025
Explicit Solution of Tunable Input-to-State Safe-Based Controller Under High-Relative-Degree Constraints,2025-03-10 07:40:17+00:00,161,http://arxiv.org/pdf/2503.07007v1,eess.SY,"['eess.SY', 'cs.SY']","[arxiv.Result.Author('Yan Wei'), arxiv.Result.Author('Yu Feng'), arxiv.Result.Author('Linlin Ou'), arxiv.Result.Author('Yueying Wang'), arxiv.Result.Author('Xinyi Yu')]",2025
